order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD325054,ID6167357856,2019-06-18,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2)]",6900,63.82,-37.8104056,144.97244630000003,0,6963.82,Winter,True,0.9465,"volume i did not realize volume did not work. i always use ear bugs to talk. when i did not use the ear bugs as i left them home, is when i realized the volume does not work with ear to phone, but it did work with the speaker. crazy.",False
ORD362719,ID1350268202,2019-10-31,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 1)]",22370,99.4,-37.82355670000001,144.9690441,15,19113.9,Spring,True,0.5541,"good in colombia, 10/10 good in colombia",True
ORD385128,ID1560149467,2019-06-28,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('iStream', 1)]",9195,77.63,-37.8163952,144.9381699,10,8353.13,Winter,True,0.8855,"i'm still learning how to use it, but so far my thunder is great! the sound is actually much better than i was expecting.",True
ORD033640,ID0582800632,2019-09-17,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",6445,59.3,-37.818159200000004,144.97590259999996,0,6504.3,Spring,False,0.5606,"not dual sim watch out i received g970f which is not dual sim. as i live in argentina, i'm not able to exchange it for the correct version. now i'm stuck with a phone i cannot use.",False
ORD430794,ID4893683090,2019-09-19,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('iStream', 1), ('iAssist Line', 2)]",9780,111.05,-37.8159035,144.9215437,15,8424.05,Spring,True,2.2733,"the fancy of phones. the note 10+ is like that one popular kid everyone knows at school. it has many cool features, no headphone jack, but it just had the best looks. buy the note 10+, alcons are overpriced.",True
ORD489094,ID0144730344,2019-12-15,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",24610,95.38,-37.8190395,144.9583147,25,18552.88,Summer,True,0.9893,great phone this phone is awesome. it works well and has amazing features. the only downside with buyng a windows phone right now is the app store. not many apps to choose from,True
ORD343035,ID0368380515,2019-10-16,Nickolson,"[('iStream', 1), ('Universe Note', 1)]",3600,111.8,-37.7989244,144.9701673,25,2811.8,Spring,True,2.1903,olivia replenish great phone for people thats new to the boost series very durable lol. and got it quick didn't take long.,True
ORD116902,ID3215106494,2019-01-15,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",15540,90.09,-37.808273799999995,144.9531472,15,13299.09,Summer,True,0.725,"very sleek and stylish i love the color, i traded my note 7 for this. i got it for the camera specifically. i love playing my ps4 on this while my gf uses the tv.",True
ORD373059,ID1492145792,2019-07-21,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",4750,61.71,-37.81315900000001,144.9515139,15,4099.21,Winter,False,0.3946,great company exactly as ordered. the easiest phone and account set up . love the phone. seller spot on.,True
ORD438460,ID6197211255,2019-01-08,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510,97.12,-37.8138383,144.9348805,0,4607.12,Summer,True,1.0797,easy to use and the hd is awesome. the simplicity as well as the easy to follow directions to set it up is great. it does everything i want it to do.,True
ORD365001,ID5694419769,2019-05-12,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",26625,66.49,-37.8114573,144.9733363,15,22697.74,Autumn,False,0.8615,all good works great. excellent condition.,True
ORD192281,ID1131986117,2019-07-03,Thompson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,59.06,-37.815168799999995,144.9450977,15,9256.06,Winter,True,0.3275,recibir el articulo pues aun no lo he recibido tengo problemas con un articulo que dice fue entregado el día 6 de diciembre y yo aun no lo he recibido. es un celular olivia a 10.,False
ORD394260,ID0634775467,2019-10-01,Thompson,"[('Alcon 10', 2), ('Universe Note', 2)]",24800,75.12,-37.8110061,144.93910559999995,0,24875.12,Spring,False,0.7245,three stars like the phone just way to small and outdated.,True
ORD123450,ID5563404262,2019-02-14,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Toshika 750', 2)]",13550,100.24,-37.8176414,145.0107606,5,12972.74,Summer,True,1.6091,"great phone, great deal my daughter loves it",True
ORD161207,ID0283059737,2019-04-13,Bakers,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",13755,66.26,-37.79976170000001,144.99708059999998,15,11758.01,Autumn,False,1.1508,five stars i love this phone its great,True
ORD303749,ID3790949324,2019-12-08,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1)]",5910,100.94,-37.803761,144.9320717,15,5124.44,Summer,True,1.6504,came as advertised and works great delivered in great condition. i wanted to stay with the s6 size since i like to carry it in my pocket and my battery was no longer holding a charge. seamless transition of apps and settings using olivia cloud. i'm very happy with this purchase,True
ORD089174,ID0681285248,2019-09-09,Bakers,"[('Universe Note', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",25660,73.4,-37.8079234,144.9921256,5,24450.4,Spring,False,0.3576,nice good,True
ORD335201,ID1224832128,2019-07-19,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,77.54,-37.8141146,144.93882390000005,5,6518.54,Winter,True,0.7426,good product good product,True
ORD314884,ID4234925766,2019-01-17,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11035,79.2,-37.8045747,144.9674681,15,9458.95,Summer,False,1.5714,i love the phone the only reason why i rated that many stars is because i have to go to the store and have them replace my battery for the first couple days the battery only lasts maybe a half an hour before it's at 11% other than that phone is beautiful,True
ORD201900,ID0303448821,2019-01-13,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1)]",13775,89.55,-37.824413,145.0154842,15,11798.3,Summer,False,2.3973,"five stars so far it's the best phone i have had, it's a bit big but i like that.",True
ORD136087,ID4716795152,2019-03-06,Thompson,"[('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 1)]",10035,79.06,-37.81858,144.9533978,10,9110.56,Autumn,True,0.8615,great those phone is awesome don’t talk about the camera 😍😍😍,True
ORD426041,ID5096779239,2019-07-08,Nickolson,"[('iStream', 1), ('Universe Note', 2)]",7050,84.61,-37.801201899999995,144.96992930000005,10,6429.61,Winter,True,1.9364,"great phone i like everything about this product,have all i was looking for in a phone.",True
ORD464942,ID2383211206,2019-09-14,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23575,103.39,-37.8096023,144.9637885,0,23678.39,Spring,True,1.122,good deal the phone is fast and works like new. i wouldn’t have know i got it used,True
ORD237612,ID0778942036,2019-08-25,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,71.67,-37.8168985,145.0141518,15,7526.17,Winter,False,1.8327,great phone . love it! awesome phone. all the features needed and looks chic. red with clear case looks awesome,True
ORD350864,ID1964021908,2019-05-15,Nickolson,"[('iStream', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",11165,64.01,-37.81876870000001,144.96694219999995,15,9554.26,Autumn,False,0.2302,"great great phone, like new",True
ORD478081,ID0310502500,2019-01-14,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",18310,69.97,-37.82101220000001,144.966161,25,13802.47,Summer,False,0.4016,"its pretty good made in vietnam and has great ability to monitor and control privacy aspects. looks good, very fast, capable and all the rest as well.",True
ORD229871,ID0934024695,2019-09-01,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",13700,104.23,-37.80453410000001,144.98756519999995,5,13119.23,Spring,True,0.9079,"great phone great price this is my first smartphone and i have been extremely pleased with how well it functions, how easy it has been to learn to use it (well, after a friend helped me set it up). great phone at great price.",True
ORD199675,ID0566892220,2019-07-14,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('iAssist Line', 1)]",15435,68.46,-37.8050383,144.970424,10,13959.96,Winter,False,1.511,"great item item arrived on time and as described, great item for the price and it works wonderfully",True
ORD449008,ID4716795638,2019-07-04,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 1)]",13580,65.83,-37.8188143,144.9530958,5,12966.83,Winter,False,0.865,"ever since i bought this phone a year ago, ... ever since i bought this phone a year ago, works perfectly and it doesn't have scratches even though my screen is not protected.",True
ORD479359,ID0441588023,2019-05-17,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 1)]",18935,64.7,-37.811367,144.93706799999995,10,17106.2,Autumn,False,0.8915,"love it! really nothing more to say. i love this phone, exactly what i wanted.",True
ORD014153,ID2368034119,2019-06-07,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Universe Note', 1)]",5780,64.79,-37.8071992,144.97751169999995,5,5555.79,Winter,True,1.4489,dont purchase! this phone has no signal no matter where its used! 3 days past the return date or it'd be going back.,False
ORD108445,ID2247271590,2019-04-14,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Thunder line', 2)]",24175,48.72,-37.8162972,144.9637915,5,23014.97,Autumn,False,0.5674,low battery capacity low battery low display,False
ORD375752,ID3775020762,2019-11-10,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",11860,78.02,-37.8073967,144.98411299999995,10,10752.02,Spring,False,1.0198,las caracteristicas genial relacion precio valor.,True
ORD092546,ID4633573546,2019-01-06,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",6015,74.12,-37.805414899999995,144.94367869999996,25,4585.37,Summer,False,0.8612,very good very good phone,True
ORD146329,ID4283908125,2019-01-23,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",12265,76.83,-37.8084748,144.9786563,25,9275.58,Summer,False,1.3821,i am extremely happy with my purchase. the candle is very fast and the screen is clear.,True
ORD302852,ID0131247270,2019-05-25,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",6340,63.6,-37.812975200000004,144.96192230000003,25,4818.6,Autumn,False,0.9173,this is an awesome phone but don't short yourself this is an awesome phone but don't short yourself. get the turbo 2 which has sd card capability and a shatterproof screen. check it out on youtube,True
ORD374157,ID4260590676,2019-07-01,Thompson,"[('Universe Note', 2), ('Thunder line', 1)]",9080,69.86,-37.798871999999996,144.95438169999997,5,8695.86,Winter,False,1.6655,don't buy a at&t service provider one..no service love it! definitely worth the money! just wish i would've bought a complete unlocked one.,True
ORD022113,ID6167489371,2019-08-24,Thompson,"[('Lucent 330S', 2), ('pearTV', 1), ('iAssist Line', 2), ('Thunder line', 1)]",15400,75.01,-37.812106899999996,144.9575321,5,14705.01,Winter,True,0.9223,money worth buying a great phone,True
ORD251283,ID0591408819,2019-09-28,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1), ('iAssist Line', 2)]",9125,77.11,-37.8194178,144.96121019999995,5,8745.86,Spring,False,0.7391,"my order came on time and was exactly what i ... my order came on time and was exactly what i ordered. i was impressed that it came in the original verizon package, and seems to be working very well.",True
ORD074414,ID2978793339,2019-01-05,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",11560,78.46,-37.8115789,145.0113915,5,11060.46,Summer,False,1.432,five stars love it the 1st android phone that i really love it.,True
ORD489593,ID0312718291,2019-09-29,Thompson,"[('Candle Inferno', 2), ('iStream', 1), ('Alcon 10', 2), ('pearTV', 1)]",25220,82.63,-37.80591629999999,144.96159740000004,5,24041.63,Spring,False,1.4827,"is the best of its age this phone, when equipped with android 4.4 kitkat, is the best of its age. unfortunately, the device ships with 4.2, and you must engage in some hijinks to help it realize its full potential.",True
ORD027420,ID0122757523,2019-09-21,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('iStream', 1)]",4555,73.74,-37.8148275,144.9417106,0,4628.74,Spring,False,0.5287,"very good very good user interface and battery live, calls quality is also very good i hope they can make a cdma version of it.",True
ORD144947,ID0137148631,2019-03-20,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",20170,67.97,-37.797684000000004,144.94127969999997,5,19229.47,Autumn,False,1.7445,son loves it.,True
ORD384810,ID4326586180,2019-10-11,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Toshika 750', 2)]",12520,103.56,-37.8071155,144.9598682,0,12623.56,Spring,True,1.2845,"this was an add on for my thunder system, the refurbished product works like new!",True
ORD465365,ID0594172667,2019-10-25,Nickolson,"[('pearTV', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",25070,100.68,-37.816232799999995,144.9644965,0,25170.68,Spring,True,0.5164,"alcon x perfecto!! el teléfono llegó en perfectas condiciones, la verdad por el precio que está, es una excelente oferta!!",True
ORD273468,ID4733727876,2019-09-17,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",35195,103.1,-37.8044436,144.9492177,0,35298.1,Spring,True,0.9354,great product beaut of a camera on this thing!,True
ORD026361,ID2288769475,2019-05-25,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085,80.66,-37.8019971,145.00345349999995,25,2394.41,Autumn,True,1.147,"excellent cell phone excellent cell phone, charges extremely quickly & holds its charges 1-2days, just amazing! highly recommend bt lucentrola format takes awhile to get use too, nt as user friendly as lg or olivia, even tho android platform🤷",True
ORD146195,ID0384013628,2019-06-06,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('pearTV', 2), ('Alcon 10', 2)]",33130,68.0,-37.801049,144.98937,5,31541.5,Winter,False,1.1215,works great for everything we want our daughter to do,True
ORD498130,ID0576853318,2019-12-21,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 1)]",9870,88.24,-37.8263373,144.9956165,5,9464.74,Summer,True,1.8194,fraud. someone stole our phone. be careful! we ordered this phone and received a box of baby wipes inside. everything was sealed so i’m not sure where the theft occurred. waiting to get a replacement.,False
ORD179585,ID2984287416,2019-03-20,Thompson,"[('pearTV', 2), ('Candle Inferno', 1)]",13050,66.89,-37.801907299999996,144.9565594,25,9854.39,Autumn,False,1.4605,doesn't it come with a pen??? where's my pen??? easiest set up and transfer ever. love the phone. just thought it came with the scribble gadget,True
ORD368786,ID3144992712,2019-01-10,Bakers,"[('iStream', 1), ('pearTV', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",17560,93.06,-37.81341370000001,144.9894306,25,13263.06,Summer,True,0.6364,very satisfied happy,True
ORD301276,ID6167230989,2019-08-16,Thompson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,62.41,-37.81900770000001,144.9543041,15,9522.91,Winter,True,0.9498,malo pésimo. la batería estába dañada y rendía más de 5hs en reposo,False
ORD161781,ID4740822068,2019-06-25,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Thunder line', 2), ('Candle Inferno', 1)]",10465,67.89,-37.8035731,144.9497003,5,10009.64,Winter,False,1.0391,like like,True
ORD466575,ID0714681786,2019-05-15,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820,64.6,-37.8097251,144.9725363,25,8179.6,Autumn,True,1.0217,"it has a delayed response. i can't access my email accounts unless i give digico access to control everything. i can't put my apps on my opening page. digico uses the washington post, i prefer the nyt. so far not a fan.",False
ORD141124,ID1463620830,2019-11-27,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Toshika 750', 2)]",21850,104.06,-37.817640600000004,145.0058551,10,19769.06,Spring,True,1.2637,great phone for the price! this is a great phone for the price so far.,True
ORD494010,ID0387153099,2019-02-11,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,90.7,-37.808478,144.9511111,0,2465.7,Summer,True,0.5869,three stars good as new it is not!,True
ORD099453,ID6167489427,2019-03-08,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 1)]",6925,79.85,-37.8115095,144.959273,0,7004.85,Autumn,True,1.0811,this was bought as a replacement for my wife's previous candle. she is loving the larger screen and the fact that it has a camera.,True
ORD224244,ID4283908169,2019-04-03,Bakers,"[('Universe Note', 1), ('Thunder line', 1)]",5630,61.48,-37.8106531,145.00067769999995,10,5128.48,Autumn,True,0.4845,power button doesn't work consistent the power button doesn't work consistent. it's been 2 weeks and i am not able to lock the screen sometimes.very bad product. no durability.,False
ORD204290,ID0711333462,2019-02-05,Thompson,"[('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",9855,77.97,-37.8065317,144.9571102,0,9932.97,Summer,False,1.1168,"excellent got exactly what i was looking for for a very low price. phone was in excellent condition, not a scratch on it, and it works perfectly as expected.",True
ORD263359,ID0129952494,2019-02-19,Bakers,"[('Alcon 10', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",24800,89.79,-37.8073234,144.9975737,10,22409.79,Summer,True,0.3618,"not what i ordered, but still content. not the right color (ordered black, got gold), and not the specified chipset. disappointed but still a great product in great shape. if i had the time i would return it. still might.",True
ORD364804,ID0575391648,2019-10-02,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Universe Note', 1), ('iStream', 2)]",10920,105.12,-37.8210468,144.98405549999995,10,9933.12,Spring,True,1.3043,"great phone fits all my social media apps perfectly, love the slick design of the body. front pic quality is great",True
ORD002875,ID6167230993,2019-08-22,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,61.67,-37.8180277,144.95384219999997,5,10597.17,Winter,True,0.8427,"bad phone the phone is visually atractive and the screen have a good size. but my advice is: simply do not buy,the signal is too poor and windows phone sucks!!",False
ORD010125,ID1427579380,2019-05-03,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('iStream', 2), ('Candle Inferno', 2)]",22510,66.08,-37.8089004,144.9641542,15,19199.58,Autumn,False,1.1789,five stars best phone i have used !,True
ORD478825,ID1808484519,2019-02-08,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Lucent 330S', 2), ('iStream', 1)]",7015,105.23,-37.8248196,144.92826680000005,5,6769.48,Summer,True,2.1358,satisfied item was purchased for someone else and he seems quite satisfied with it. item arrived quick & as ordered.,True
ORD209856,ID2185303494,2019-06-02,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2)]",9500,62.14,-37.8103422,144.9550359,25,7187.14,Winter,False,0.7472,universe note 5 awesome phone very please with my purchase! i love the universe note 5 gizmo trader sent! they delivered what they promised and the phone is exactly as they described. works fantastic!,True
ORD436982,ID0989874281,2019-08-15,Thompson,"[('Universe Note', 2), ('iStream', 1), ('pearTV', 1), ('iAssist Line', 1)]",15585,68.27,-37.8058945,144.9614363,10,14094.77,Winter,False,1.4717,this was a gift for my son and he loves it. it not only helps him with his homework but he could also play games on it!,True
ORD010501,ID2190564626,2019-12-08,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,89.25,-37.816199499999996,144.9640906,25,5174.25,Summer,True,0.5492,five stars very good!,True
ORD326248,ID0650277273,2019-02-26,Bakers,"[('iAssist Line', 2), ('Candle Inferno', 1), ('pearTV', 2)]",17500,95.91,-37.811702600000004,144.9829797,10,15845.91,Summer,True,1.0941,great battery! first 3 hours with this device and it is great. i will review this in another week with updates.,True
ORD093380,ID0343337620,2019-06-15,Nickolson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,71.19,-37.8001434,144.9677235,10,13526.19,Winter,False,2.0603,"works for me i got this to replace an alcon 5s. i much prefer it. larger screen, no problems so far and the battery life is phenomenal! i'm not a phone snob so take it got what it's worth - good functional phone at a reasonable price.",True
ORD038408,ID6167265878,2019-07-11,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",25140,64.26,-37.8134831,144.9657406,10,22690.26,Winter,False,0.6604,"love this phone just perfection! i love the display, the camera, and the other loads of features it comes with.",True
ORD093591,ID1224854787,2019-12-08,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",24990,72.83,-37.8131872,144.9399364,15,21314.33,Summer,False,0.6299,love it my alcon xr is trash. this phone is so much better. update: bought another one so my mom’s dying s8 could be replaced. definitely a great value for $330.,True
ORD173801,ID6167489423,2019-03-06,Thompson,"[('iStream', 2), ('Lucent 330S', 1)]",1530,79.79,-37.810968,144.9586967,5,1533.29,Autumn,True,1.0401,"amazing phone the phone came with a small scratch on the screen. disappointed about that, but moved on and got it activated on my carrier (sprint). the phone, in general, is absolutely amazing. beautiful screen and fantastic battery life. it's pretty much an alcon x, but for cheaper.",True
ORD401253,ID4353912805,2019-06-03,Bakers,"[('Olivia x460', 2), ('iStream', 1)]",2600,57.96,-37.8238776,145.0137335,10,2397.96,Winter,False,2.2438,not a good buy! not a good buy. bought in september 2016 died august 2017. do not buy!,False
ORD402632,ID1833126500,2019-09-15,Thompson,"[('Universe Note', 2), ('pearTV', 1), ('Thunder line', 1)]",15390,103.72,-37.8033534,144.9518514,10,13954.72,Spring,True,1.1195,arrived as expected quality and finish are as described. phone works well.,True
ORD048148,ID5587440986,2019-01-03,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",10230,72.17,-37.8242834,144.9693073,15,8767.67,Summer,False,0.6336,great product - understands my accent!,True
ORD238634,ID0588236756,2019-04-01,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Thunder line', 2)]",11900,49.25,-37.81136420000001,144.9734909,5,11354.25,Autumn,False,0.8763,two stars its working great..,False
ORD319651,ID5648622174,2019-11-15,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('iStream', 2)]",14560,86.47,-37.8000414,144.9636496,10,13190.47,Spring,False,2.0258,perfect!!! perfect!!!,True
ORD397283,ID0710034716,2019-09-10,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,101.56,-37.8148076,144.93764219999997,10,4318.06,Spring,True,0.8624,small and durable easy to use.,True
ORD224745,ID2776664744,2019-01-10,Thompson,"[('iAssist Line', 1), ('Universe Note', 1)]",5675,80.45,-37.826438,144.9519378,10,5187.95,Summer,False,1.5909,if you use headphones a lot. you have to upgrade your headphones it doesn’t come with the phone got to replace my damage phone. up graded from a 6 . love it works great. it would of been nice if it came with headphones. the ones i have no longer work with this phone so i had to buy new ones.,True
ORD393066,ID2371476475,2019-05-09,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",13785,68.98,-37.8002016,144.9502346,5,13164.73,Autumn,False,1.4159,five stars i can't use it on straight talk so i don't need it .i just use the wifi .,True
ORD143275,ID3146808064,2019-07-10,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",9145,78.61,-37.814102,144.984733,0,9223.61,Winter,True,1.0303,still learning all the ways to use it.  it is a real hit with my grandkids who ask it to play music and then dance to it.  (5 and 7 yrs).  very cute.,True
ORD155873,ID0582800719,2019-12-07,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",10350,87.8,-37.816190999999996,144.9722489,25,7850.3,Summer,True,0.3576,"i also like that it's waterproof of course this is 2017 and this is an ""old"" phone by today's standards but the s5 is a tank and does what i need it to do. i also like that it's waterproof.",True
ORD408018,ID2834982476,2019-10-05,Bakers,"[('Thunder line', 2), ('iStream', 2)]",4660,85.71,-37.81242020000001,145.01503119999995,25,3580.71,Spring,False,1.7619999999999998,"great purchase for the price it is the best phone i could have bought. amazing phone with a great camera, the battery life isnt horrible, and the quality of the phone in general is great.",True
ORD393726,ID5668009840,2019-09-28,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6975,110.3,-37.8106951,145.01529069999995,5,6736.55,Spring,True,1.7658,four stars excellent cellphone,True
ORD184666,ID0332546228,2019-09-29,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Alcon 10', 1)]",30210,58.71,-37.80857020000001,144.9486614,15,25737.21,Spring,False,0.4777,"el producto no llego en tiempo y forma no llego en el tiempo estipulado y me tube que regresar a mi pais sin el celular, y aun sigo esperando el reembolso",False
ORD451889,ID4544561900,2019-11-17,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('pearTV', 2), ('iAssist Line', 2)]",17800,77.39,-37.8112936,144.97299040000001,0,17877.39,Spring,False,0.8672,shipped quickly and works great! took it to a verizon store and they ... shipped quickly and works great! took it to a verizon store and they activated it for me - works perfectly.,True
ORD160863,ID0247018054,2019-06-06,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",24670,77.1,-37.81119520000001,144.9697619,5,23513.6,Winter,True,0.8239,"excellent the phone said it was in ""good condition"" but i thought it was brand new when i opened it. i don't write reviews unless i was very impressed! excellent product",True
ORD016170,ID3810929388,2019-06-15,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,66.18,-37.8198821,144.99686709999997,15,3364.18,Winter,False,1.1098,five stars great phone and in great condition,True
ORD203568,ID0387153095,2019-01-16,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",17040,77.26,-37.8069542,144.9542763,10,15413.26,Summer,True,0.8984,"this phone would never update fully. constantly in updating ... this phone would never update fully. constantly in updating mode even after it said it was completed, it started again.",False
ORD476691,ID0393115051,2019-03-24,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('iStream', 1)]",11550,50.16,-37.8117922,144.9989378,25,8712.66,Autumn,False,0.3823,"buyer beware i got this phone for verizon and it was beautiful, but i'm suspicious about it, because it would have horrible reception i many places. i had it next to a note 3 and the note 5 barely worked. this made it unusable. i have returned it.",False
ORD019199,ID1679232398,2019-09-09,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 1)]",11680,103.15,-37.8015617,144.9967754,0,11783.15,Spring,True,0.9487,the great underdog of phone. one of the best android ever made. the battery for a 2600mah is excellent. getting 4 to 5hr ost. the camera is spectacular. there is zero lag in this phone compare to the bloated skins phones from korea. here is a few photos i took with this phone [...],True
ORD394937,ID0767587081,2019-01-18,Nickolson,"[('Toshika 750', 2), ('iStream', 1)]",8790,79.5,-37.8077239,144.9733423,25,6672.0,Summer,False,1.2552,great deal it was everything it said it to be. very satisfied,True
ORD166667,ID3215106468,2019-11-18,Thompson,"[('Olivia x460', 1), ('Thunder line', 2)]",5585,97.81,-37.809872999999996,144.94906619999998,0,5682.81,Spring,True,0.3578,four stars ok,True
ORD226418,ID4315295085,2019-07-31,Bakers,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175,62.75,-37.81678460000001,144.9915803,0,11237.75,Winter,False,0.8211,"keep up the great work huawei got yesterday, already loving it! keep up the great work huawei!",True
ORD331131,ID0506049862,2019-12-22,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('pearTV', 1)]",35310,75.6,-37.8150378,144.9401497,15,30089.1,Summer,True,0.6629999999999999,not as describe item description wrong it is a at&t phone,False
ORD386432,ID0092159669,2019-06-17,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('pearTV', 1)]",16250,49.99,-37.8210938,144.9618111,15,13862.49,Winter,False,0.7352,this new phone ain't new!!! 😡 this was supposed to be new but upon opening it found scratches on the screen. i can't send it back because then i will have no phone and lose my number. super pissed off!!! i paid a crazy price and worse i switched from a new unscratched 256 got get this 512 version that is beat up out of the box.,False
